word,english,japanese,example,present,teForm,negative,past,pastNegative,potential,imperative,volitional,group,desirative,conditional,passive,causative,causativePassive,honorific,humble,mark
karakuchi,dry (of sake and wine); salty; harsh; scathing,辛口,,,,,,,,,,,,,,,,,,false
karai,spicy; hot; salty; harsh (criticism); severe (punishment); strict; painful; bitter; difficult; tough,辛い,,,,,,,,,,,,,,,,,,false
tsurai,painful; bitter; heart-breaking,辛い,私も辛いだ。(It's difficult for me too.),,tsurakute,,,,,,,,,ittara,,,,,,false
kagayaku,"to shine, sparkle",輝く,,,,,,,,,,,,,,kagayakaseru,,,,false
noru,to be printed; to be reported,載る (intrans.),,norimasu,notte; noranakute,noranai; norimasen,notta; norimashita,noranakatta; norimasen deshita,noreru,,,,,,,,,,,false
karui,light (weight); insignificant (matter); trivial; non-serious; minor; unimportant,軽い,,karui desu,karukute,,karukatta,,,,,i-adjective,,,,,,,,false
karui,light (weight),軽い,,,,,,,,,,,,,,,,,,false
tenkou suru,to change schools,転校生,転校生 (tenkousei),,,,,,,,,,,,,,,,,false
tenkyo,moving; changing residence,転居,,,,,,,,,,,,,,,,,,false
korobu,to fall down; to tumble,転ぶ,,korobimasu,koronde,korobanai,koronda; korobimashita,,,,,,,,,,,,,false
korogaru,to roll; to tumble (～が),転がる,,,,,,,,,,,,,,,,,,false
nankou,ointment,軟膏,,,,,,,,,,,,,,,,,,false
nankyuu,soft ball; rubber ball,軟球,,,,,,,,,,,,,,,,,,false
nanjyaku,weakness,軟弱,,,,,,,,,,,,,,,,,,false
guntai,army; troops,軍隊,,,,,,,,,,,,,,,,,,false
shadou,roadway,車道,車道にでたらだめだよ。 (Watch out for the road!),,,,,,,,,,,,,,,,,false
sharin,(car) wheel,車輪,,,,,,,,,,,,,,,,,,false
shashou san,train conductor,車掌さん,,,,,,,,,,,,,,,,,,false
shako,garage; carport,車庫,,,,,,,,,,,,,,,,,,false
kurumaisu,wheelchair,車いす,,,,,,,,,,,,,,,,,,false
shinchou,height (of body); stature,身長,,,,,,,,,,,,,,,,,,false
midika,familiar; near oneself; close to one,身近,,,,,,,,,,,,,,,,,,false
mijitaku,dress; outfit; getup; to dress oneself,身支度,身支度をする,,,,,,,,,,,,,,,,,false
migatte [na],selfishness; egoism; egotism,身勝手な,,,,,,,,,,,,,,,,,,false
migawari,substitution (for someone else); substitute; stand-in; scapegoat; sacrifice,身代わり,,,,,,,,,,,,,,,,,,false
miburi,gesture,身ぶり,,,,,,,,,,,,,,,,,,false
mi,"body; oneself; one's position; main part; meat (as opposed to bone, skin, etc.); wood (as opposed to bark), blade (as opposed to its handle); container (as opposed to its lid)",身,,,,,,,,,,,,,,,,,,false
tamerau,to hesitate,躊躇う,,tameraimasu,tameratte,,tameratta,,,,,,,,,,,,,false
chuucho,hesitation; indecision; vacillation,躊躇,,,,,,,,,,,,,,,,,,false
keyaburu,to kick in or open; to smash through,蹴破る,,keyaburimasu,keyabutte,keyaburanai,keyabutta,,,,,,,,,,,,,false
fumu,to step on（～を）,踏む,足を踏まれました (foot was stepped on),fumimasu,funde,fumanai,funda; fumimashita,,fumareru,,,,,,,,,,,false
fumikoeru,to step over or across; to overcome,踏み越える,,,,,,,,,,,,,,,,,,false
fuminijiru,to trample underfoot; to tread on; to crush with a foot,踏みにじる,,,,,,,,,,,,,,,,,,false
odoru,to dance,踊る,デイスコで踊る; まだ踊らない。(not dance yet.)；踊らない？(Shall we dance?),,odotte,odoranai,odotta,,,,odorou,,,,,,,,,false
haneokiru,to jump up; to spring up,跳ね起きる,,haneokimasu,,,haneokimashita,,,,,,,,,,,,,false
romen densha,street car (train),路面電車,,,,,,,,,,,,,,,,,,false
hizamazuku,to kneel,跪く,,,,,,,,hizamazuke,,,,,,,,,,false
kyori,distance,距離,enkyori (long distance),,,,,,,,,,,,,,,,,false
ashikubi,ankle,足首,also: 脚（あし、leg),,,,,,,,,,,,,,,,,false
ashibaya ni,at a quick pace,足早に,,,,,,,,,,,,,,,,,,false
ashimoto,step,足元,,,,,,,,,,,,,,,,,,false
tariru,to be enough (intrans.); to be suffient; to suffice,足りる,,tarimasu,tarite; tarinakute,tarinai; tarimasen,tarita; tarimashita,tarinakatta; tarimasen deshita,tarirareru,tariro; tariru na,tariyou; tarimashou,2 (ru-dropping),,tarireba; taritara; tarimashitara; tarinakereba; tarinakattara; tarimasen deshitara,tarirareru,tarisaseru,tarisaserareru,otari ni naru; tarirareru,,false
tasu,to add,足す,"shio ga tarinai node, suupu ni shio wo tashite kudasai. (There is not enough salt, so please add salt to the soup.); oruro ni mizu wo tashite kudasai. (Please add water to the bath.)",,tashite,,tashita,,,,,,,,,,,,,false
tashizan suru,to add; to summarize,足し算,antonym: hikizan suru (to subtract),,,,,,,,,,,,,,,,,false
ashiato,footprints,足あと,,,,,,,,,,,,,,,,,,false
ashi,foot,足,"also: 脚（あし, leg)",,,,,,,,,,,,,,,,,false
shumi,hobby; pastime,趣味,,,,,,,,,,,,,,,,,,false
goshi,across; over; beyong,越し,,,,,,,,,,,,,,,,,,false
koeru,to exceed; to cross over; to cross; to pass through; to pass over (out of),超える、越える,,,koete,,koeta,,koerareru,,,,,,,,,,,false
kidou suru,"to startup (a computer, a machine); to boot up (a computer); to launch",起動する,,,,,,,,,,,,,,,,,,false
okoru,to occur; to happen,起こる,,,,,,,,,,,,okoreru,,,,,,false
okosu,to wake someone up,起こす,,okoshimasu,okoshite,okosanai,okoshita,okosanakatta,,,,,,,okosareru,,,,,false
okiru,"to wake up; to get up; to stay up (e.g., late at night); to rise; to sit up; to be awake; to stay awake; to occur (usu. of unfavorable incidents); to happen; to take place",起きる,"Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.Yoru osoku made okite, hon o yonde ita. (I stayed up reading untill late at night.)
See ""mezameru"" also.",okimasu,okite,okimasen,okita; okimashita,,okirareru,okinasai; okiro,,2 (ru-dropping),,okireba,,,,,,false
hashiru,to run; to drive (along a road); to run (a car),走る,,hashirimasu,hashite; hashiranakute,hashiranai; hashirimasen,hashita; hashirimashita,,hashireru,hashire,,,,hashireba,,,,,,false
hashirinukeru,to run through,走り抜ける,,hashirinukemasu,,,,,,,,,,,,,,,,false
sekimen suru,to blush (get red in the face),赤面する,,,,,,,,,,,,,,,,,,false
akaji,deficit,赤字,赤字／黒字（くろじ）deficit/surplus,,,,,,,,,,,,,,,,,false
akai,red; crimson; scarlet,赤い,"あそこに赤い家が見えるでしょう。(You will see a red house over there.); あなたはあの赤いセーターが似合いますよ。(You look nice in that red sweater.; Ani wa mae kara hoshigatteita akai kuruma o katta. (My brother bought a red car that he always wanted.); あなたはシャツがほしいですか−−−−はい、赤いシャツがほしいです。(Do you want a shirt? ---- Yes, I want a red one.)",,akakute,akakunai,akakatta,akakunakatta,,,,,,akareba; akakattara,,,,,,false
shisso,simplicity; modesty; frugality; plainness,質素,,,,,,,,,,,,,,,,,,false
tachiwarui,in bad taste; problematic; of poor character,質悪い,,,,,,,,,,,,,,,,,,false
shichiya,pawn shop,質屋,,,,,,,,,,,,,,,,,,false
shitsumon,question; inquiry,質問,質問に答えて下さい（こたえて）,,,,,,,,,,,,,,,,,false
shitsu ga ii,good quality,質がいい,,,,,,,,,,,,,,,,,,false
kashikoi,smart; wise; intelligent; clever; bright,賢い,,,,,,,,,,,,,,,,,,false
sansei suru,to agree (～に),賛成する,sansei desu. (I agree.); hantai desu. (I disagree.); 大賛成 (daisansei) I really agree!,,,,,,,,,,,,,,,,,false
nigiyaka[na],"bustling, busy; crowded, prosperous; lively; merry; cheerful; happy; prosperous; flouring; animated; lively; cheerful",賑やか,"nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)nigiyakasa (liveliness); Uchi wa sannin kyoudai nanode, itsumo nigiyaka da.
(Since I have three siblings, our home is always lively.)",,,,,,,,,,,,,,,,,false
shisan,assets; property; fortune; means,資産,Ooku no kaisha no shisan wa zaisei fukyou ni yotte touketsusaremashita. (The assets of many corporations have been frozen due to the economic crisis.),,,,,,,,,,,,,,,,,false
shiryou,data; material,資料,,,,,,,,,,,,,,,,,,false
chintai suru,to hire; to lease; to rent,賃貸する,chintai manshon (apartment for rent)（賃貸マンション）,,,,,,,,,,,,,,,,,false
haru,"to stick (place に object を); to paste; to affix; to link (in WWW forums); to stretch; to spread; to strain; to tighten; to put up (a tent); to form (e.g., ice on a pond); to fill; to swell; to stick out; to put; to slap; to be expensive",貼る；張る,,harimasu,hatte,haranai,hatta; harimashita,,,,,,,,,,,,,false
hiyou,cost,費用,,,,,,,,,,,,,,,,,,false
kasu,to lend; to rent out (person に thing を),貸す,,kashimasu,kashite; kasanakute,kasanai; kashimasen,kashita; kashimashita,,,kase; kasu na,,,,,,,,,,false
kashidashi,lending,貸し出し,,,,,,,,,,,,,,,,,,false
kau,to buy; to purchase; to value; to have a high opinion; to stir; to provoke; to appreciate; to think highly of; to invite (a person's hatred),買う,新しいコンピュータを買いに行きます。(I am going to buy a new computer.),kaimasu,katte; kawanakute,kawanai; kaimasen,katta; kaimashita,,kaeru,kainasai,kaou,u-dropping verb,kaitai; kaitakunai,kattara; kawanakattara; kaeba; kawanakereba,kawareru,kawaserareru,kawasareru,kawaseru,,false
